id,node,batchsize,delay,tx,send,round,TPS
7,32,5000,10.387808000000003,500000,70,3,48133.3501735881
7,32,5000,16.348747999999997,750000,61,4,45875.07251319796
7,32,5000,15.628008000000005,750000,58,5,47990.76120257936
7,32,5000,21.632795999999995,1000000,58,6,46226.109653139625
30,32,5000,5.603088,250000,60,0,44618.25336314547
30,32,5000,5.072802000000001,250000,110,1,49282.42813340634
30,32,5000,10.887908,500000,70,2,45922.50412108552
30,32,5000,10.40306,500000,70,3,48062.7815277428
30,32,5000,16.141109,750000,60,4,46465.20880318694
30,32,5000,15.640367999999999,750000,60,5,47952.83589235241
30,32,5000,21.424422000000003,1000000,50,6,46675.70495017321
12,32,5000,6.17557,250000,60,0,40482.09315091563
12,32,5000,5.072116,250000,60,1,49289.09354596779
12,32,5000,11.473399999999998,500000,120,2,43579.061132706964
12,32,5000,10.389640000000004,500000,70,3,48124.86284414088
12,32,5000,16.720206999999995,750000,60,4,44855.90399688235
12,32,5000,15.632816000000005,750000,60,5,47976.00125274933
12,32,5000,22.001142999999992,1000000,50,6,45452.18400698547
28,32,5000,5.378243,250000,60,0,46483.58209177235
28,32,5000,5.074568999999999,250000,60,1,49265.26765130202
28,32,5000,10.663848000000002,500000,60,2,46887.38999280559
28,32,5000,10.402185,500000,70,3,48066.82442198442
28,32,5000,15.910433000000001,750000,70,4,47138.88050689758
28,32,5000,15.641624999999998,750000,50,5,47948.98228285105
28,32,5000,21.201449000000004,1000000,60,6,47166.587528993885
25,32,5000,5.629927,250000,61,0,44405.54913056599
25,32,5000,5.072044999999999,250000,61,1,49289.783509412875
25,32,5000,10.918015,500000,67,2,45795.87040318226
25,32,5000,10.403057,500000,70,3,48062.7953879326
25,32,5000,16.161335,750000,113,4,46407.05733777562
25,32,5000,15.646366999999998,750000,58,5,47934.45021454502
25,32,5000,21.441083,1000000,58,6,46639.43514420424
23,32,5000,5.274274,250000,60,0,47399.88859130185
23,32,5000,5.07105,250000,60,1,49299.45474803049
23,32,5000,10.557789,500000,60,2,47358.40051359238
23,32,5000,10.400544,500000,70,3,48074.4084155598
23,32,5000,15.805947,750000,70,4,47450.4944246618
23,32,5000,15.641546000000002,750000,50,5,47949.224456457174
23,32,5000,21.088942,1000000,60,6,47418.21566961491
26,32,5000,5.247298,250000,60,0,47643.568175468594
26,32,5000,5.065790000000001,250000,60,1,49350.64422330968
26,32,5000,10.534989,500000,60,2,47460.89435878861
26,32,5000,10.393827000000002,500000,70,3,48105.47645251358
26,32,5000,15.784230999999998,750000,70,4,47515.77698020259
26,32,5000,15.631262000000003,750000,50,5,47980.77084243101
26,32,5000,21.072647,1000000,60,6,47454.883100352796
6,32,5000,6.089931,250000,60,0,41051.368233892965
6,32,5000,5.071659,250000,60,1,49293.53491628676
6,32,5000,11.378632,500000,60,2,43942.013416024005
6,32,5000,10.399901,500000,70,3,48077.38073660509
6,32,5000,16.623942,750000,70,4,45115.65307434302
6,32,5000,15.643200999999998,750000,110,5,47944.151583809486
6,32,5000,21.904305,1000000,50,6,45653.126177707985
1,32,5000,5.930207,250000,60,0,42157.04443369346
1,32,5000,5.072026,250000,60,1,49289.96815079418
1,32,5000,11.215975,500000,60,2,44579.27197590936
1,32,5000,10.402659,500000,70,3,48064.63424399473
1,32,5000,16.461915,750000,70,4,45559.70553851116
1,32,5000,15.641631999999998,750000,50,5,47948.96082454824
1,32,5000,21.746196,1000000,110,6,45985.0541216496
0,32,5000,5.393796,250000,61,0,46349.54677559181
0,32,5000,5.07221,250000,61,1,49288.18010295315
0,32,5000,10.679852,500000,67,2,46817.128177431674
0,32,5000,10.425488000000001,500000,70,3,47959.385690147064
0,32,5000,15.912785,750000,61,4,47131.91311263239
0,32,5000,15.658628,750000,58,5,47896.91663918448
0,32,5000,21.196295,1000000,58,6,47178.056353716536
3,32,5000,5.258868,250000,60,0,47538.74788262417
3,32,5000,5.072395,250000,60,1,49286.382468242315
3,32,5000,10.546558,500000,60,2,47408.83234131932
3,32,5000,10.405763000000002,500000,70,3,48050.296744217594
3,32,5000,15.792238,750000,70,4,47491.68547231874
3,32,5000,15.645862,750000,50,5,47935.99739023647
3,32,5000,21.07369,1000000,60,6,47452.5344161369
15,32,5000,5.982252,250000,60,0,41790.28232177447
15,32,5000,5.072397,250000,60,1,49286.36303507001
15,32,5000,11.270648000000001,500000,60,2,44363.02154055383
15,32,5000,10.400043,500000,70,3,48076.72429815915
15,32,5000,16.517025,750000,70,4,45407.692971343204
15,32,5000,15.643243000000002,750000,50,5,47944.0228602215
15,32,5000,21.801622,1000000,60,6,45868.14687457658
16,32,5000,5.809997,250000,60,0,43029.28211494774
16,32,5000,5.072280999999999,250000,60,1,49287.49018439634
16,32,5000,11.099428,500000,60,2,45047.36640482735
16,32,5000,10.400903,500000,70,3,48072.74906803765
16,32,5000,16.350763,750000,70,4,45869.41906013805
16,32,5000,15.634832,750000,50,5,47969.81508979438
16,32,5000,21.632552999999998,1000000,60,6,46226.62891430337
11,32,5000,5.52129,250000,113,0,45279.2735031125
11,32,5000,5.0721549999999995,250000,61,1,49288.714560182016
11,32,5000,10.806816000000001,500000,67,2,46267.096617542105
11,32,5000,10.406486999999998,500000,70,3,48046.95378949688
11,32,5000,16.053787,750000,61,4,46717.94885530748
11,32,5000,15.649585000000002,750000,58,5,47924.59352755999
11,32,5000,21.330244999999998,1000000,58,6,46881.78687117753
10,32,5000,5.763936,250000,61,0,43373.13946580947
10,32,5000,5.077189,250000,61,1,49239.84511902157
10,32,5000,11.048289999999998,500000,67,2,45255.87217569417
10,32,5000,10.404287000000004,500000,70,3,48057.11338028255
10,32,5000,16.296965999999998,750000,61,4,46020.83602555225
10,32,5000,15.646305000000002,750000,58,5,47934.64015944978
10,32,5000,21.578835,1000000,58,6,46341.70473058439
17,32,5000,5.50553,250000,60,0,45408.888880816194
17,32,5000,5.065586,250000,60,1,49352.63165998959
17,32,5000,10.792298,500000,60,2,46329.335976452836
17,32,5000,10.39738,500000,70,3,48089.03781529578
17,32,5000,16.035994000000002,750000,70,4,46769.78552124676
17,32,5000,15.642720999999998,750000,50,5,47945.62275962092
17,32,5000,21.319611000000005,1000000,60,6,46905.17101836426
2,32,5000,5.605926,250000,60,0,44595.665372678835
2,32,5000,5.070879,250000,60,1,49301.1172224776
2,32,5000,10.891491,500000,60,2,45907.39688441188
2,32,5000,10.401175,500000,70,3,48071.491922787565
2,32,5000,16.139423999999998,750000,70,4,46470.059898048414
2,32,5000,15.643777,750000,50,5,47942.38629200608
2,32,5000,21.418038000000003,1000000,60,6,46689.61741500318
13,32,5000,5.843232,250000,60,0,42784.54115804404
13,32,5000,5.069172,250000,60,1,49317.71894897234
13,32,5000,11.128746000000001,500000,60,2,44928.69187597596
13,32,5000,10.40329,500000,70,3,48061.718936990124
13,32,5000,16.371446999999996,750000,70,4,45811.46675672591
13,32,5000,15.643153000000005,750000,50,5,47944.29869732782
13,32,5000,21.659989999999993,1000000,60,6,46168.07302311775
21,32,5000,6.00788,250000,61,0,41612.01621869944
21,32,5000,5.062194,250000,61,1,49385.70114065166
21,32,5000,11.293730000000002,500000,67,2,44272.35288961219
21,32,5000,10.392033,500000,70,3,48113.78100897101
21,32,5000,16.540525000000002,750000,61,4,45343.17985674577
21,32,5000,15.633762999999995,750000,58,5,47973.095153099115
21,32,5000,21.830094000000003,1000000,58,6,45808.323134110185
14,32,5000,5.477932,250000,61,0,45637.66034335585
14,32,5000,5.072532,250000,61,1,49285.05133136667
14,32,5000,10.763314999999999,500000,67,2,46454.08965546396
14,32,5000,10.403612000000003,500000,70,3,48060.23138886762
14,32,5000,16.014029999999998,750000,61,4,46833.93249544306
14,32,5000,15.648992000000003,750000,58,5,47926.40957321723
14,32,5000,21.294598999999995,1000000,58,6,46960.26443137061
9,32,5000,5.208264,250000,60,0,48000.638984506164
9,32,5000,5.069277,250000,60,1,49316.69743042253
9,32,5000,10.494136000000001,500000,60,2,47645.65658382929
9,32,5000,10.399092,500000,70,3,48081.120928634926
9,32,5000,15.740766,750000,70,4,47646.98236413654
9,32,5000,15.639015999999998,750000,50,5,47956.981436683745
9,32,5000,21.024504,1000000,60,6,47563.54775361169
22,32,5000,5.564418,250000,60,0,44928.32853319072
22,32,5000,5.075383,250000,60,1,49257.366389886236
22,32,5000,10.848447,500000,60,2,46089.54627330529
22,32,5000,10.405674000000001,500000,70,3,48050.707719653714
22,32,5000,16.094804999999997,750000,70,4,46598.88703218213
22,32,5000,15.645013000000002,750000,50,5,47938.59870873868
22,32,5000,21.378973,1000000,60,6,46774.93161154187
8,32,5000,5.514872,250000,60,0,45331.96781357754
8,32,5000,5.077912999999999,250000,60,1,49232.82458758156
8,32,5000,10.794693,500000,60,2,46319.056966233315
8,32,5000,10.413448999999998,500000,130,3,48014.83158941865
8,32,5000,16.037971,750000,60,4,46764.02021178365
8,32,5000,15.655012000000003,750000,60,5,47907.97988529168
8,32,5000,21.317106,1000000,50,6,46910.68290414281
19,32,5000,5.806439,250000,60,0,43055.64908199328
19,32,5000,5.075126,250000,60,1,49259.860740403295
19,32,5000,11.091311999999999,500000,60,2,45080.32954081538
19,32,5000,10.402890000000003,500000,70,3,48063.56695110684
19,32,5000,16.338295,750000,70,4,45904.42270751018
19,32,5000,15.645428000000003,750000,50,5,47937.327122019284
19,32,5000,21.621229999999997,1000000,60,6,46250.83771829818
4,32,5000,5.764044,250000,60,0,43372.32679001062
4,32,5000,5.0681449999999995,250000,60,1,49327.71260490772
4,32,5000,11.049650999999999,500000,60,2,45250.29795058686
4,32,5000,10.398288000000003,500000,70,3,48084.83858112027
4,32,5000,16.296226999999995,750000,70,4,46022.92297474748
4,32,5000,15.636993000000004,750000,50,5,47963.18576084288
4,32,5000,21.580971999999996,1000000,60,6,46337.11586299265
27,32,5000,5.848466,250000,60,0,42746.25175216886
27,32,5000,5.065536999999999,250000,60,1,49353.10905832887
27,32,5000,11.135198000000003,500000,60,2,44902.65911751187
27,32,5000,10.397437999999998,500000,70,3,48088.76956034747
27,32,5000,16.382035000000002,750000,70,4,45781.85799261202
27,32,5000,15.640045,750000,50,5,47953.82621980947
27,32,5000,21.662553000000003,1000000,60,6,46162.6106581251
29,32,5000,5.989715,250000,60,0,41738.21291998033
29,32,5000,5.070556999999999,250000,60,1,49304.24803428895
29,32,5000,11.275841000000002,500000,60,2,44342.590499458085
29,32,5000,10.399802,500000,70,3,48077.8384050004
29,32,5000,16.522863,750000,70,4,45391.64913489871
29,32,5000,15.650460000000002,750000,50,5,47921.91411626239
29,32,5000,21.799267,1000000,60,6,45873.102063477636
31,32,5000,5.207481,250000,60,0,48007.85638968246
31,32,5000,5.072012000000001,250000,60,1,49290.10420322348
31,32,5000,10.496277,500000,60,2,47635.93796162202
31,32,5000,10.398972,500000,70,3,48081.67576564298
31,32,5000,15.742885000000001,750000,70,4,47640.56905706927
31,32,5000,15.642147999999999,750000,50,5,47947.37909397099
31,32,5000,21.024009,1000000,60,6,47564.66761405972
18,32,5000,6.023306,250000,60,0,41505.44568049507
18,32,5000,5.069578,250000,60,1,49313.7693117652
18,32,5000,11.303481000000001,500000,60,2,44234.16114027174
18,32,5000,10.400741999999997,500000,70,3,48073.49321808003
18,32,5000,16.548654000000003,750000,70,4,45320.90646163729
18,32,5000,15.644341999999998,750000,50,5,47940.65483866308
18,32,5000,21.833194000000002,1000000,60,6,45801.819010081614
5,32,5000,5.527621,250000,60,0,45227.41338452835
5,32,5000,5.072217,250000,60,1,49288.112081955485
5,32,5000,10.813226,500000,60,2,46239.66982656239
5,32,5000,10.405838,500000,70,3,48049.950422061156
5,32,5000,16.056218,750000,70,4,46710.87550007106
5,32,5000,15.649795999999998,750000,50,5,47923.94737925019
5,32,5000,21.336695000000002,1000000,60,6,46867.614689154056
24,32,5000,5.884246,250000,61,0,42486.3270502287
24,32,5000,5.065933,250000,61,1,49349.25116459298
24,32,5000,11.172297,500000,67,2,44753.55426014901
24,32,5000,10.394365,500000,70,3,48102.98657012718
24,32,5000,16.421043,750000,61,4,45673.1037121089
24,32,5000,15.635226999999997,750000,58,5,47968.60320608074
24,32,5000,21.703937,1000000,58,6,46074.59006170171
